method,proportion,avg length
Post-GL,0.7,21.757731703682982
Post-GL,0.7,13.615625295892476
Post-GL,0.7,17.30230674618603
Post-GL,0.7,22.117884582792442
Post-GL,0.7,16.95339164051752
Post-GL,0.7,32.16602862706293
Post-GL,0.7,14.521294047822622
Post-GL,0.7,13.135875486216314
Post-GL,0.7,29.508258579010164
Post-GL,0.7,21.529466783522405
Post-GL,0.7,18.184677000460844
Post-GL,0.7,28.45564657987552
Post-GL,0.7,36.86316770763551
Post-GL,0.7,33.138424302700045
Post-GL,0.7,22.51440389951607
Post-GL,0.7,20.57252565556891
Post-GL,0.7,19.772151080200008
Post-GL,0.7,14.927235961254496
Post-GL,0.7,31.83607251791185
Post-GL,0.7,28.68698981426573
Post-GL,0.7,27.908138112022694
Post-GL,0.7,20.987283912909334
Post-GL,0.7,21.92847492836832
Post-GL,0.7,29.689911042757416
Post-GL,0.7,28.4405597764877
Post-GL,0.7,33.44061659819381
Post-GL,0.7,22.616321279950963
Post-GL,0.7,33.460357301138735
Post-GL,0.7,31.651148774632656
Post-GL,0.7,20.607437846414296
Post-GL,0.7,31.946041236659372
Post-GL,0.7,33.17000439197588
Post-GL,0.7,42.143695888040384
Post-GL,0.7,22.688911631693536
Post-GL,0.7,20.233346755045062
Post-GL,0.7,13.928689088665172
Post-GL,0.7,67.27010457658604
Post-GL,0.7,19.546023125567856
Post-GL,0.7,30.450883991689498
Post-GL,0.7,17.347246262041573
Post-GL,0.7,29.831005455341383
Post-GL,0.7,18.164473752737678
Post-GL,0.7,25.938969355186448
Post-GL,0.7,22.835592911879466
Post-GL,0.7,22.28418517547076
Post-GL,0.7,14.737972488151952
Post-GL,0.7,15.442539048865267
Post-GL,0.7,13.877861333312483
Post-GL,0.7,16.744061637770063
Post-GL,0.7,27.312488766921525
Post-GL,0.7,22.671419037349114
Post-GL,0.7,30.591042955785994
Post-GL,0.7,16.38447585529156
Post-GL,0.7,33.02953008708647
Post-GL,0.7,35.21796540150902
Post-GL,0.7,13.35278801743134
Post-GL,0.7,18.847746015331133
Post-GL,0.7,15.319463427881203
Post-GL,0.7,18.978872772474382
Post-GL,0.7,18.58691731136773
Post-GL,0.7,26.314270714564547
Post-GL,0.7,25.712787053186698
Post-GL,0.7,22.35633348430628
Post-GL,0.7,21.617994692973053
Post-GL,0.7,26.35606793941517
Post-GL,0.7,37.45866877654765
Post-GL,0.7,15.181362394556992
Post-GL,0.7,38.390915323720236
Post-GL,0.7,24.91028623332532
Post-GL,0.7,14.696296974248904
Post-GL,0.7,18.60890232758846
Post-GL,0.7,19.978871528547543
Post-GL,0.7,14.275077335183928
Post-GL,0.7,20.712493588254762
Post-GL,0.7,24.259496659684277
Post-GL,0.7,17.938548733672935
Post-GL,0.7,16.861909537239345
Post-GL,0.7,28.91241990650698
Post-GL,0.7,21.98055556564458
Post-GL,0.7,27.032231232518416
Post-GL,0.7,30.5067490914975
Post-GL,0.7,14.280461117010965
Post-GL,0.7,23.988605593456175
Post-GL,0.7,30.017955901884093
Post-GL,0.7,21.473822551836825
Post-GL,0.7,21.526623748647843
Post-GL,0.7,14.242824774220992
Post-GL,0.7,30.773509057569225
Post-GL,0.7,48.350221527347735
Post-GL,0.7,30.337118476771074
Post-GL,0.7,26.94382507070089
Post-GL,0.7,18.316646282199883
Post-GL,0.7,28.31570443290008
Post-GL,0.7,18.279065176302073
Post-GL,0.7,29.40650417598341
Post-GL,0.7,21.503110029925733
Post-GL,0.7,47.0084890149119
Post-GL,0.7,36.894380388251655
Post-GL,0.7,32.923857594630725
Post-GL,0.7,15.41669392664176
Post-GL,0.7,14.40112770085026
Post-GL,0.7,18.813597979089366
Post-GL,0.7,24.007387098546605
Post-GL,0.7,34.49315721892376
Post-GL,0.7,22.30990564580897
Post-GL,0.7,24.244032083226383
Post-GL,0.7,17.8095492168453
Post-GL,0.7,42.932112635228705
Post-GL,0.7,15.651707201919873
Post-GL,0.7,15.14973863162418
Post-GL,0.7,22.388153444234202
Post-GL,0.7,15.945197617606606
Post-GL,0.7,22.143038364652924
Post-GL,0.7,21.150783004417622
Post-GL,0.7,30.695359037801722
Post-GL,0.7,63.78838295633475
Post-GL,0.7,49.00994945725126
Post-GL,0.7,22.89381579140368
Post-GL,0.7,25.51362629198124
Post-GL,0.7,15.365398807501137
Post-GL,0.7,55.79882871405889
Post-GL,0.7,22.325497332344526
Post-GL,0.7,17.304417057580242
Post-GL,0.7,24.671717519081405
Naive,0.7,21.014720129195513
Naive,0.7,15.094880176237497
Naive,0.7,14.623934337456664
Naive,0.7,13.89019463923983
Naive,0.7,16.61188302443826
Naive,0.7,16.583518363130118
Naive,0.7,16.32935481988326
Naive,0.7,21.831132471848516
Naive,0.7,15.742741491678505
Naive,0.7,14.459781840661098
Naive,0.7,15.85440932524832
Naive,0.7,20.86797285380979
Naive,0.7,20.80422103536659
Naive,0.7,17.13283196276681
Naive,0.7,34.72979548433964
Naive,0.7,20.649058823116185
Naive,0.7,19.86547924119895
Naive,0.7,22.06169654699412
Naive,0.7,18.557523255547185
Naive,0.7,15.052266413507686
Naive,0.7,21.11969131694994
Naive,0.7,25.372522654419676
Naive,0.7,21.805294506327787
Naive,0.7,12.924204781296616
Naive,0.7,14.629174104875782
Naive,0.7,20.190232594878097
Naive,0.7,15.063260879829846
Naive,0.7,18.467784176532998
Naive,0.7,15.214299198509233
Naive,0.7,32.903578196634214
Naive,0.7,23.389472018942556
Naive,0.7,13.358284183998192
Naive,0.7,19.61527731280809
Naive,0.7,14.635280573692608
Naive,0.7,24.933398453307
Naive,0.7,22.212033135317895
Naive,0.7,31.43281326306118
Naive,0.7,13.779145925358922
Naive,0.7,22.71529561798836
Naive,0.7,17.142400764137715
Naive,0.7,21.627255201168882
Naive,0.7,21.295540326383477
Naive,0.7,17.29855321446862
Naive,0.7,20.53977358182599
Naive,0.7,20.9596608216794
Naive,0.7,21.028851949197723
Naive,0.7,22.192903890252783
Naive,0.7,19.43252722571034
Naive,0.7,15.343193416607875
Naive,0.7,14.67383158199325
Naive,0.7,27.21293797839265
Naive,0.7,13.895288594672015
Naive,0.7,18.875963888080992
Naive,0.7,15.547187804770756
Naive,0.7,11.493882698188846
Naive,0.7,21.469554392182115
Naive,0.7,14.38703695317372
Naive,0.7,18.370272290326508
Naive,0.7,14.727565714002926
Naive,0.7,19.442717803347357
Naive,0.7,41.88830465630583
Naive,0.7,19.71383666790009
Naive,0.7,18.331541802371728
Naive,0.7,11.72257965941399
Naive,0.7,20.779906574995696
Naive,0.7,23.556118591879606
Naive,0.7,25.89823085401619
Naive,0.7,23.936770556241374
Naive,0.7,18.644109339141473
Naive,0.7,18.29097270582613
Naive,0.7,21.371919537973636
Naive,0.7,21.450579744233305
Naive,0.7,24.84406921254743
Naive,0.7,14.826350317520195
Naive,0.7,27.379202647394866
Naive,0.7,15.136691925660962
Naive,0.7,18.988868567014666
Naive,0.7,16.163865831902697
Naive,0.7,16.367915221796373
Naive,0.7,20.35972969791454
Naive,0.7,20.805635513405427
Naive,0.7,14.744057433228273
Naive,0.7,18.72917471289456
Naive,0.7,22.323679570366934
Naive,0.7,21.73646219699425
Naive,0.7,20.30820903774986
Naive,0.7,32.03162208248463
Naive,0.7,20.81893044495572
Naive,0.7,20.53296186375036
Naive,0.7,15.552621448787358
Naive,0.7,25.669616375705402
Naive,0.7,27.80487197062518
Naive,0.7,21.694283896418586
Naive,0.7,21.472365283096302
Naive,0.7,13.579672835926832
Naive,0.7,17.555521162045782
Naive,0.7,25.286844909689762
Naive,0.7,21.42324206545169
Naive,0.7,14.20425150081627
Naive,0.7,23.82252720534972
Naive,0.7,21.0696045347949
Naive,0.7,18.215248254495815
Naive,0.7,16.309011179108627
Naive,0.7,15.32891971419754
Naive,0.7,22.19505887819487
Naive,0.7,16.82756811509163
Naive,0.7,22.017743395974474
Naive,0.7,19.79232408537756
Naive,0.7,15.168346256348613
Naive,0.7,16.23573899582458
Naive,0.7,18.984582956649003
Naive,0.7,19.101986736124417
Naive,0.7,32.66581688990292
Naive,0.7,13.571924431862998
Naive,0.7,22.671250600094286
Naive,0.7,21.289534735173433
Naive,0.7,25.22804866727361
Naive,0.7,14.294791358489903
Naive,0.7,20.587215674175773
Naive,0.7,20.64371597733195
Naive,0.7,32.622837718014374
Naive,0.7,21.350970470692832
Naive,0.7,15.278632217668921
Naive,0.7,18.546029929047535
Naive,0.7,11.888865853682479
Naive,0.7,16.35547758999538
Naive,0.7,22.713187262702952
Naive,0.7,36.21531769270396
Naive,0.7,25.41125912150791
Naive,0.7,22.443299985618015
Naive,0.7,17.835546597678434
Naive,0.7,20.0365370204514
Naive,0.7,25.109877625240905
Naive,0.7,15.710577771131792
Naive,0.7,22.872793250394775
Naive,0.7,23.54475318514572
Naive,0.7,19.86017761238635
Naive,0.7,24.68218909184787
Naive,0.7,12.248399084816466
Naive,0.7,21.38232256432245
Naive,0.7,18.576427850432292
Naive,0.7,16.586848175233673
Naive,0.7,21.475404801175436
Naive,0.7,17.712658351550356
Naive,0.7,17.626484652762457
Naive,0.7,21.946573263362055
Naive,0.7,22.385631585072474
Naive,0.7,17.727682206572798
Naive,0.7,17.814080871098852
Naive,0.7,22.80534824040542
Naive,0.7,19.467556474688692
Naive,0.7,15.965787801313988
Naive,0.7,20.573778382256254
Naive,0.7,11.45144225691458
Naive,0.7,17.533104511742433
Naive,0.7,14.03682952610707
Naive,0.7,13.734086067551956
Naive,0.7,13.80920606382485
Naive,0.7,17.555305524564357
Naive,0.7,20.959054555769335
Naive,0.7,23.8139402977347
Naive,0.7,14.702286948159308
Naive,0.7,14.546218544050655
Naive,0.7,23.536282502971336
Naive,0.7,10.889540885446586
Naive,0.7,20.083103139218874
Naive,0.7,21.501503250765246
Naive,0.7,16.42985337247514
Naive,0.7,13.923154745850846
Naive,0.7,22.589091473440014
Naive,0.7,19.773228910703878
Naive,0.7,23.13064028909644
Naive,0.7,19.253613293896727
Naive,0.7,13.806176449287669
Naive,0.7,23.378448825861884
Naive,0.7,27.048548220503232
Naive,0.7,14.636054884112497
Naive,0.7,16.206142157877217
Naive,0.7,18.61221257258746
Naive,0.7,22.16061252063439
Naive,0.7,30.635658231023424
Naive,0.7,23.668197124835444
Naive,0.7,20.673220488285803
Naive,0.7,17.75493340526517
Naive,0.7,13.793151649604615
Naive,0.7,14.327998186810873
Naive,0.7,22.25239860907392
Naive,0.7,19.048093532076503
Naive,0.7,18.715295590239606
Naive,0.7,24.99402563613389
Naive,0.7,20.697865718514226
Naive,0.7,21.856662243546165
Naive,0.7,22.004519342406486
Naive,0.7,17.246197454243955
Naive,0.7,31.576113953149033
Naive,0.7,35.70825181005942
Naive,0.7,24.20570497628149
Naive,0.7,13.928893697550459
Naive,0.7,18.23015693259957
Naive,0.7,16.81289325586058
Naive,0.7,16.239913115571415
Naive,0.7,29.850514984214552
Naive,0.7,17.634569583323703
Naive,0.7,23.134024872361895
Naive,0.7,21.661816408777923
Naive,0.7,16.823999798645296
Naive,0.7,16.173958932279426
Naive,0.7,19.25310947215698
Naive,0.7,21.01764968249154
Naive,0.7,16.026173547366163
Naive,0.7,20.974775734021968
Naive,0.7,13.34268495641057
Naive,0.7,22.04188869609601
Naive,0.7,14.032858811819859
Naive,0.7,20.779221364206464
Naive,0.7,15.277098701229987
Naive,0.7,21.85993832456914
Naive,0.7,16.169749511347696
Naive,0.7,16.611002837937708
Naive,0.7,18.294520646247634
Naive,0.7,13.282615593135514
Naive,0.7,16.004089708328898
Naive,0.7,18.962688451974167
Naive,0.7,22.905834655451294
Naive,0.7,13.97649043233649
Naive,0.7,17.067191359183724
Naive,0.7,19.870120777426514
Naive,0.7,23.238578583216775
Naive,0.7,21.58917605053112
Naive,0.7,19.78270463372317
Naive,0.7,21.32345903148975
Data splitting,0.8,78.01136088097088
Data splitting,0.8,35.34225816029934
Data splitting,0.8,73.87661333377606
Data splitting,0.8,51.677958650071204
Data splitting,0.8,69.4865579690254
Data splitting,0.8,60.20320236601703
Data splitting,0.8,63.7713458866996
Data splitting,0.8,30.410191701626513
Data splitting,0.8,4219.427912092999
Data splitting,0.8,64.26074533332391
Data splitting,0.8,59.147254452538874
Data splitting,0.8,50.93361771577095
Data splitting,0.8,35.81600384897299
Data splitting,0.8,38.59097221898654
Data splitting,0.8,65.29620176009543
Data splitting,0.8,36.301936333281915
Data splitting,0.8,37.63795364782288
Data splitting,0.8,61.905166062247716
Data splitting,0.8,47.01022719950027
Data splitting,0.8,45.81361569669316
Data splitting,0.8,16097.31815945876
Data splitting,0.8,37.8345979176352
Data splitting,0.8,36.287742884637424
Data splitting,0.8,48.64207072719064
Data splitting,0.8,46.24430636603124
Data splitting,0.8,55.44712915081889
Data splitting,0.8,24.57492149753816
Data splitting,0.8,61.64594091163091
Data splitting,0.8,67.94580382300113
Data splitting,0.8,45.81009517024091
Data splitting,0.8,52.571932037301714
Data splitting,0.8,30.80869424047266
Data splitting,0.8,53.76856067318357
Data splitting,0.8,46.19162597033508
Data splitting,0.8,65.52122839966714
Data splitting,0.8,46.63954288605908
Data splitting,0.8,61.188086956874535
Data splitting,0.8,30.155702010000415
Data splitting,0.8,58.24999446858768
Data splitting,0.8,34.13672701143386
Data splitting,0.8,1097.8348148302698
Data splitting,0.8,60.38023970212622
Data splitting,0.8,39.53106599688166
Data splitting,0.8,50.240668987005996
Data splitting,0.8,38.66671341309401
Data splitting,0.8,52.64893245062533
Data splitting,0.8,40.202446884002754
Data splitting,0.8,39.02961237540462
Data splitting,0.8,43.371440622263094
Data splitting,0.8,32.25667181499269
Data splitting,0.8,39.21414571822727
Data splitting,0.8,90.50096139850784
Data splitting,0.8,42.69156456893218
Data splitting,0.8,40.06156179312832
Data splitting,0.8,51.28207411213813
Data splitting,0.8,49.54394056320386
Data splitting,0.8,21.913343754331674
Data splitting,0.8,72.50984208516319
Data splitting,0.8,51.65673760718113
Data splitting,0.8,44.57469529800778
Data splitting,0.8,58.21657751553397
Data splitting,0.8,54.32938965382629
Data splitting,0.8,73.98451060888783
Data splitting,0.8,52.588997584516974
Data splitting,0.8,27219.261894974265
Data splitting,0.8,45.37395100910239
Data splitting,0.8,47.54189364950038
Data splitting,0.8,35.57757840074428
Data splitting,0.8,44.64922863533301
Data splitting,0.8,50.092921041353335
Data splitting,0.8,300839.6721682535
Data splitting,0.8,109209.6008253441
Data splitting,0.8,25.058381299740894
Data splitting,0.8,67.89142748854046
Data splitting,0.8,53.69675875799353
Data splitting,0.8,2279.651205265897
Data splitting,0.8,34.15375814949746
Data splitting,0.8,78.38911686238801
Data splitting,0.8,52.39260450156362
Data splitting,0.8,42.38029070112901
Data splitting,0.8,54.030219295170724
Data splitting,0.8,74.14931858027724
Data splitting,0.8,39.462377934841406
Data splitting,0.8,73.3134856389824
Data splitting,0.8,4121.782701512997
Data splitting,0.8,43.30556547422945
Data splitting,0.8,38.75326827053512
Data splitting,0.8,47.41595687845617
Data splitting,0.8,56.755542889409334
Data splitting,0.8,43.265922192247764
Data splitting,0.8,39.97214419344438
Data splitting,0.8,53.68107791139275
Data splitting,0.8,58.79353207207063
Data splitting,0.8,61.924747737300436
Data splitting,0.8,31468.2595658947
Data splitting,0.8,36.991582746644916
Data splitting,0.8,59.67704777190855
Data splitting,0.8,56.25325311231566
Data splitting,0.8,59.99062127802796
Data splitting,0.8,35.93983565882909
Data splitting,0.8,39.62306260425233
Data splitting,0.8,57.68797746758726
Data splitting,0.8,28930.617018345296
Data splitting,0.8,40.58697275469152
Data splitting,0.8,49.49739396313162
Data splitting,0.8,65.9596654995207
Data splitting,0.8,30.352796180556595
Data splitting,0.8,48.92110346605314
Data splitting,0.8,29.98639481116579
Data splitting,0.8,83.18448826174233
Data splitting,0.8,30.66598216614991
Data splitting,0.8,76.79285376070733
Data splitting,0.8,42.922414861505274
Data splitting,0.8,32.5050052692522
Data splitting,0.8,7947.291137186391
Data splitting,0.8,30.332370234870464
Data splitting,0.8,48.87021299748164
Data splitting,0.8,39.65887951365085
Data splitting,0.8,71.83832321838064
Data splitting,0.8,22.202473334750746
Data splitting,0.8,55.03150980841292
Data splitting,0.8,56.272566382248066
Data splitting,0.8,33.517545181142395
Data splitting,0.8,42.408818910084996
Data splitting,0.8,32.827368821240725
Data splitting,0.8,59.04515002258346
Data splitting,0.8,56.161835214082174
Data splitting,0.8,47.339645475433564
Data splitting,0.8,46.661671934895544
Data splitting,0.8,33.58288929054141
Data splitting,0.8,41.53077651277692
Data splitting,0.8,43.346691707029
Post-GL,0.8,14.36576835971936
Post-GL,0.8,27.008223011914108
Post-GL,0.8,26.743706048789956
Post-GL,0.8,31.029675126202555
Post-GL,0.8,25.95872048792784
Post-GL,0.8,27.52204107025987
Post-GL,0.8,14.4635535933265
Post-GL,0.8,19.925052262112253
Post-GL,0.8,70.27216631161221
Post-GL,0.8,23.17672352791135
Post-GL,0.8,28.80366366439541
Post-GL,0.8,18.399988183446688
Post-GL,0.8,26.12929246139172
Post-GL,0.8,31.48307426305396
Post-GL,0.8,52.4784197045002
Post-GL,0.8,19.176656660246103
Post-GL,0.8,34.02226993049706
Post-GL,0.8,42.1519987919192
Post-GL,0.8,37.292270901246376
Post-GL,0.8,31.982697181067536
Post-GL,0.8,18.590668355823418
Post-GL,0.8,27.224430820727836
Post-GL,0.8,13.839330129323514
Post-GL,0.8,15.670057785401514
Post-GL,0.8,24.511477486910827
Post-GL,0.8,35.53806948046209
Post-GL,0.8,17.73556368054499
Post-GL,0.8,17.889985165843974
Post-GL,0.8,30.639722216068453
Post-GL,0.8,14.981613063062017
Post-GL,0.8,43.41921792880173
Post-GL,0.8,13.001829581996905
Post-GL,0.8,32.020903331169734
Post-GL,0.8,30.811833306766573
Post-GL,0.8,23.53102235061447
Post-GL,0.8,28.780457092337947
Post-GL,0.8,14.683239205086316
Post-GL,0.8,20.19199810113275
Post-GL,0.8,31.007436552374514
Post-GL,0.8,43.37975443380118
Post-GL,0.8,65.4914200586423
Post-GL,0.8,33.19397629967467
Post-GL,0.8,30.403376523859116
Post-GL,0.8,40.25443213088907
Post-GL,0.8,77.98803992204795
Post-GL,0.8,56.72341749578835
Post-GL,0.8,27.503080115874297
Post-GL,0.8,26.278832584966505
Post-GL,0.8,27.758184488982664
Post-GL,0.8,15.570431852031017
Post-GL,0.8,17.217718996615876
Post-GL,0.8,34.55081394565824
Post-GL,0.8,21.904081888285283
Post-GL,0.8,22.08970408650337
Post-GL,0.8,13.383896757334325
Post-GL,0.8,20.56807312773834
Post-GL,0.8,27.458551543651026
Post-GL,0.8,35.82217455904598
Post-GL,0.8,13.319847699424823
Post-GL,0.8,89.6747717921694
Post-GL,0.8,21.895774855907536
Post-GL,0.8,16.013310936832475
Post-GL,0.8,34.86832399204657
Post-GL,0.8,60.657819701218806
Post-GL,0.8,21.04230763705029
Post-GL,0.8,33.18391545001351
Post-GL,0.8,16.71037152558265
Post-GL,0.8,24.104399676589253
Post-GL,0.8,29.32652888880003
Post-GL,0.8,40.19376644525024
Post-GL,0.8,23.510125383408358
Post-GL,0.8,49.67508613527415
Post-GL,0.8,19.987244188583624
Post-GL,0.8,50.705274600147746
Post-GL,0.8,16.110196012538204
Post-GL,0.8,48.82882074947097
Post-GL,0.8,25.610348243784145
Post-GL,0.8,16.604442896849438
Post-GL,0.8,27.904791338299876
Post-GL,0.8,27.271413885570716
Post-GL,0.8,31.23844878126669
Post-GL,0.8,27.150370054211436
Post-GL,0.8,20.23652885430363
Post-GL,0.8,42.095975092349164
Post-GL,0.8,53.37151867399124
Post-GL,0.8,19.454294946491398
Post-GL,0.8,41.567456888994315
Post-GL,0.8,26.409733139919307
Post-GL,0.8,26.223369616025582
Post-GL,0.8,15.993025889475172
Post-GL,0.8,21.061975322151625
Post-GL,0.8,23.315017846532932
Post-GL,0.8,33.772133203275985
Post-GL,0.8,62.94089246560123
Post-GL,0.8,11.086706294377601
Post-GL,0.8,19.779187481344866
Post-GL,0.8,14.537737925516359
Post-GL,0.8,18.46998371064689
Post-GL,0.8,28.211392578603967
Post-GL,0.8,12.335993289033617
Post-GL,0.8,18.68519687989613
Post-GL,0.8,20.808486698680934
Post-GL,0.8,28.03828747307067
Post-GL,0.8,37.46893328573792
Post-GL,0.8,64.86052648516683
Post-GL,0.8,21.212713144884617
Post-GL,0.8,18.6019597993592
Post-GL,0.8,23.883410879804902
Post-GL,0.8,25.294200558232433
Post-GL,0.8,19.84863849064596
Post-GL,0.8,28.747881118915604
Post-GL,0.8,21.408516206555774
Post-GL,0.8,18.30000082457813
Post-GL,0.8,25.42898973413201
Post-GL,0.8,16.93693433118954
Post-GL,0.8,25.607556776978583
Post-GL,0.8,25.914758838185264
Post-GL,0.8,26.03379903581743
Post-GL,0.8,20.099288808629467
Post-GL,0.8,20.984757920187175
Post-GL,0.8,48.95413287875476
Post-GL,0.8,32.48836852820273
Post-GL,0.8,23.186696592114092
Post-GL,0.8,18.89252667344703
Post-GL,0.8,35.584582380335476
Post-GL,0.8,30.900733870199122
Post-GL,0.8,36.86089667349196
Post-GL,0.8,25.56607664661028
Post-GL,0.8,20.05562631637994
Post-GL,0.8,152.12377391174232
Post-GL,0.8,22.128816021945607
Post-GL,0.8,17.554846579801033
Naive,0.8,21.014720129195513
Naive,0.8,14.312217263022745
Naive,0.8,16.760949369950918
Naive,0.8,22.613977521202003
Naive,0.8,18.46319939541529
Naive,0.8,24.548454290348975
Naive,0.8,13.85546368169576
Naive,0.8,15.383044474629388
Naive,0.8,33.50488384899684
Naive,0.8,21.512195023032536
Naive,0.8,29.810142203225208
Naive,0.8,22.778008117405335
Naive,0.8,14.846756126713947
Naive,0.8,13.951328092947044
Naive,0.8,24.180154252292603
Naive,0.8,15.765903629020826
Naive,0.8,16.656424482408795
Naive,0.8,24.57354728424997
Naive,0.8,22.49384942185782
Naive,0.8,16.140047931371868
Naive,0.8,29.690189019994662
Naive,0.8,15.68711065750124
Naive,0.8,14.599321331207488
Naive,0.8,17.666542759457304
Naive,0.8,20.25960914087171
Naive,0.8,11.07279727169057
Naive,0.8,11.906021527566503
Naive,0.8,14.76070485537756
Naive,0.8,23.90699967787292
Naive,0.8,11.852549379971228
Naive,0.8,19.409931075893436
Naive,0.8,14.401987383167066
Naive,0.8,32.26369336042634
Naive,0.8,21.101402673071565
Naive,0.8,24.4621880820224
Naive,0.8,16.437102082332842
Naive,0.8,20.153617058262853
Naive,0.8,24.777064246958286
Naive,0.8,21.939307088132853
Naive,0.8,18.078576227462644
Naive,0.8,11.885974237366984
Naive,0.8,22.182476948528464
Naive,0.8,16.34605469229077
Naive,0.8,24.469414421466638
Naive,0.8,14.27032701059559
Naive,0.8,20.913058610284207
Naive,0.8,14.712978296329897
Naive,0.8,20.32676512750206
Naive,0.8,37.61929769141391
Naive,0.8,14.130725429871443
Naive,0.8,14.199342652445168
Naive,0.8,14.96866453303433
Naive,0.8,16.095529425766003
Naive,0.8,14.61473934791558
Naive,0.8,26.285029499621412
Naive,0.8,15.252375624847968
Naive,0.8,11.627155736057995
Naive,0.8,22.804736782673462
Naive,0.8,14.072061927720371
Naive,0.8,1353.7702620648497
Naive,0.8,18.219716280465015
Naive,0.8,19.46544366060847
Naive,0.8,23.224391069490753
Naive,0.8,24.68215501605751
Naive,0.8,23.371717211290775
Naive,0.8,21.086696435083915
Naive,0.8,19.702289081851823
Naive,0.8,18.905643803185626
Naive,0.8,16.522648456969097
Naive,0.8,17.120066431849025
Naive,0.8,32.47130545706354
Naive,0.8,24.238725703362444
Naive,0.8,11.463809348349841
Naive,0.8,14.522281584089036
Naive,0.8,16.851722363890932
Naive,0.8,1064.9101506043387
Naive,0.8,17.255705475618523
Naive,0.8,13.337962087157488
Naive,0.8,15.428805374070928
Naive,0.8,15.319731461999615
Naive,0.8,20.63079632748478
Naive,0.8,15.337430934045349
Naive,0.8,14.622145341738204
Naive,0.8,24.263067379642052
Naive,0.8,24.837241874798423
Naive,0.8,16.085124283720912
Naive,0.8,18.35779176397622
Naive,0.8,18.216357738630027
Naive,0.8,14.493391104199537
Naive,0.8,16.96817048935711
Naive,0.8,25.048630153601785
Naive,0.8,22.972020060130383
Naive,0.8,18.35062263266553
Naive,0.8,24.34862286007312
Naive,0.8,17.987784957432677
Naive,0.8,13.313621310575112
Naive,0.8,20.79878584719201
Naive,0.8,21.562339834953704
Naive,0.8,24.140028966603836
Naive,0.8,15.299054485975507
Naive,0.8,17.018750418850555
Naive,0.8,20.601113068262546
Naive,0.8,10.94496653954885
Naive,0.8,19.862734849600304
Naive,0.8,16.766009508365567
Naive,0.8,16.39829475240192
Naive,0.8,14.120153393593235
Naive,0.8,17.94540850380049
Naive,0.8,14.423678656543027
Naive,0.8,15.69899567966487
Naive,0.8,25.92303841167455
Naive,0.8,20.086775582132205
Naive,0.8,24.52579272394503
Naive,0.8,17.194024785177945
Naive,0.8,35.27504123026819
Naive,0.8,13.984241249197195
Naive,0.8,22.358529316769573
Naive,0.8,24.905207996341026
Naive,0.8,21.79707189299598
Naive,0.8,10.263691386901204
Naive,0.8,22.736402289020738
Naive,0.8,25.291022256903272
Naive,0.8,17.306189158247758
Naive,0.8,17.66388396771838
Naive,0.8,16.708323566501182
Naive,0.8,23.823032048538316
Naive,0.8,25.673906873082235
Naive,0.8,21.18371587295538
Naive,0.8,15.937934118911386
Naive,0.8,15.770081714956111
Naive,0.8,13.834468695044032
Naive,0.8,18.73505248501436
